graph_type,n,num_nodes,num_edges,algorithm,time_ns,num_colors
Grafo Rueda,8,9,16,Brute Force,97167,3
Grafo Rueda,9,10,18,Brute Force,860792,4
Grafo Rueda,3,4,6,Brute Force,162334,4
Grafo Rueda,4,5,8,Brute Force,186750,3
Grafo Rueda,5,6,10,Brute Force,476250,4
Grafo Rueda,6,7,12,Brute Force,84792,3
Grafo Rueda,7,8,14,Brute Force,348417,4
Grafo Rueda,8,9,16,Brute Force,97000,3
Grafo Rueda,9,10,18,Brute Force,807792,4
Grafo Rueda,3,4,6,Brute Force,117459,4
Grafo Rueda,4,5,8,Brute Force,60542,3
Grafo Rueda,5,6,10,Brute Force,469250,4
Grafo Rueda,6,7,12,Brute Force,83042,3
Grafo Rueda,7,8,14,Brute Force,348291,4
Grafo Rueda,8,9,16,Brute Force,97666,3
Grafo Rueda,9,10,18,Brute Force,781750,4
Grafo Rueda,3,4,6,Brute Force,117083,4
Grafo Rueda,4,5,8,Brute Force,136000,3
Grafo Rueda,5,6,10,Brute Force,471209,4
Grafo Rueda,6,7,12,Brute Force,89291,3
Grafo Rueda,7,8,14,Brute Force,362459,4
Grafo Rueda,8,9,16,Brute Force,101459,3
Grafo Rueda,9,10,18,Brute Force,822542,4
Grafo Cuadrícula n×n,2,4,4,Brute Force,19208,2
Grafo Cuadrícula n×n,3,9,12,Brute Force,35125,2
Grafo Cuadrícula n×n,4,16,24,Brute Force,63750,2
Grafo Cuadrícula n×n,5,25,40,Brute Force,232500,2
Grafo Cuadrícula n×n,2,4,4,Brute Force,33667,2
Grafo Cuadrícula n×n,3,9,12,Brute Force,37417,2
Grafo Cuadrícula n×n,4,16,24,Brute Force,59875,2
Grafo Cuadrícula n×n,5,25,40,Brute Force,307583,2
Grafo Cuadrícula n×n,2,4,4,Brute Force,18959,2
Grafo Cuadrícula n×n,3,9,12,Brute Force,34417,2
Grafo Cuadrícula n×n,4,16,24,Brute Force,57917,2
Grafo Cuadrícula n×n,5,25,40,Brute Force,222792,2
Grafo Cuadrícula n×n,2,4,4,Brute Force,18584,2
Grafo Cuadrícula n×n,3,9,12,Brute Force,36417,2
Grafo Cuadrícula n×n,4,16,24,Brute Force,57125,2
Grafo Cuadrícula n×n,5,25,40,Brute Force,219542,2
Grafo Cuadrícula n×n,2,4,4,Brute Force,17791,2
Grafo Cuadrícula n×n,3,9,12,Brute Force,34125,2
Grafo Cuadrícula n×n,4,16,24,Brute Force,60000,2
Grafo Cuadrícula n×n,5,25,40,Brute Force,220583,2
Grafo Cuadrícula n×n,2,4,4,Brute Force,93958,2
Grafo Cuadrícula n×n,3,9,12,Brute Force,34708,2
Grafo Cuadrícula n×n,4,16,24,Brute Force,57709,2
Grafo Cuadrícula n×n,5,25,40,Brute Force,219042,2
Grafo Cuadrícula n×n,2,4,4,Brute Force,18291,2
Grafo Cuadrícula n×n,3,9,12,Brute Force,36584,2
Grafo Cuadrícula n×n,4,16,24,Brute Force,58167,2
Grafo Cuadrícula n×n,5,25,40,Brute Force,221958,2
Grafo Cuadrícula n×n,2,4,4,Brute Force,17541,2
Grafo Cuadrícula n×n,3,9,12,Brute Force,34250,2
Grafo Cuadrícula n×n,4,16,24,Brute Force,63459,2
Grafo Cuadrícula n×n,5,25,40,Brute Force,219125,2
Grafo Cuadrícula n×n,2,4,4,Brute Force,18541,2
Grafo Cuadrícula n×n,3,9,12,Brute Force,113000,2
Grafo Cuadrícula n×n,4,16,24,Brute Force,59167,2
Grafo Cuadrícula n×n,5,25,40,Brute Force,222167,2
Grafo Cuadrícula n×n,2,4,4,Brute Force,18167,2
Grafo Cuadrícula n×n,3,9,12,Brute Force,33250,2
Grafo Cuadrícula n×n,4,16,24,Brute Force,56292,2
Grafo Cuadrícula n×n,5,25,40,Brute Force,218333,2
Grafo Escalera,2,4,4,Brute Force,19709,2
Grafo Escalera,3,6,7,Brute Force,26917,2
Grafo Escalera,4,8,10,Brute Force,52875,2
Grafo Escalera,5,10,13,Brute Force,54917,2
Grafo Escalera,6,12,16,Brute Force,44875,2
Grafo Escalera,7,14,19,Brute Force,54542,2
Grafo Escalera,8,16,22,Brute Force,204708,2
Grafo Escalera,9,18,25,Brute Force,215167,2
Grafo Escalera,2,4,4,Brute Force,18916,2
Grafo Escalera,3,6,7,Brute Force,25667,2
Grafo Escalera,4,8,10,Brute Force,52791,2
Grafo Escalera,5,10,13,Brute Force,40000,2
Grafo Escalera,6,12,16,Brute Force,45000,2
Grafo Escalera,7,14,19,Brute Force,53917,2
Grafo Escalera,8,16,22,Brute Force,205208,2
Grafo Escalera,9,18,25,Brute Force,214708,2
Grafo Escalera,2,4,4,Brute Force,19292,2
Grafo Escalera,3,6,7,Brute Force,28500,2
Grafo Escalera,4,8,10,Brute Force,52750,2
Grafo Escalera,5,10,13,Brute Force,40625,2
Grafo Escalera,6,12,16,Brute Force,45042,2
Grafo Escalera,7,14,19,Brute Force,54584,2
Grafo Escalera,8,16,22,Brute Force,202959,2
Grafo Escalera,9,18,25,Brute Force,211500,2
Grafo Escalera,2,4,4,Brute Force,19166,2
Grafo Escalera,3,6,7,Brute Force,28208,2
Grafo Escalera,4,8,10,Brute Force,52917,2
Grafo Escalera,5,10,13,Brute Force,39333,2
Grafo Escalera,6,12,16,Brute Force,44541,2
Grafo Escalera,7,14,19,Brute Force,53416,2
Grafo Escalera,8,16,22,Brute Force,198000,2
Grafo Escalera,9,18,25,Brute Force,212125,2
Grafo Escalera,2,4,4,Brute Force,19542,2
Grafo Escalera,3,6,7,Brute Force,26208,2
Grafo Escalera,4,8,10,Brute Force,54083,2
Grafo Escalera,5,10,13,Brute Force,43042,2
Grafo Escalera,6,12,16,Brute Force,45083,2
Grafo Escalera,7,14,19,Brute Force,53500,2
Grafo Escalera,8,16,22,Brute Force,204000,2
Grafo Escalera,9,18,25,Brute Force,219500,2
Grafo Escalera,2,4,4,Brute Force,18792,2
Grafo Escalera,3,6,7,Brute Force,25500,2
Grafo Escalera,4,8,10,Brute Force,52125,2
Grafo Escalera,5,10,13,Brute Force,39167,2
Grafo Escalera,6,12,16,Brute Force,44083,2
Grafo Escalera,7,14,19,Brute Force,52750,2
Grafo Escalera,8,16,22,Brute Force,203000,2
Grafo Escalera,9,18,25,Brute Force,209583,2
Grafo Escalera,2,4,4,Brute Force,18625,2
Grafo Escalera,3,6,7,Brute Force,25291,2
Grafo Escalera,4,8,10,Brute Force,51958,2
Grafo Escalera,5,10,13,Brute Force,39000,2
Grafo Escalera,6,12,16,Brute Force,45583,2
Grafo Escalera,7,14,19,Brute Force,53959,2
Grafo Escalera,8,16,22,Brute Force,198375,2
Grafo Escalera,9,18,25,Brute Force,210000,2
Grafo Escalera,2,4,4,Brute Force,19042,2
Grafo Escalera,3,6,7,Brute Force,43167,2
Grafo Escalera,4,8,10,Brute Force,58917,2
Grafo Escalera,5,10,13,Brute Force,42750,2
Grafo Escalera,6,12,16,Brute Force,46542,2
Grafo Escalera,7,14,19,Brute Force,54208,2
Grafo Escalera,8,16,22,Brute Force,200917,2
Grafo Escalera,9,18,25,Brute Force,209958,2
Grafo Escalera,2,4,4,Brute Force,19458,2
Grafo Escalera,3,6,7,Brute Force,26459,2
Grafo Escalera,4,8,10,Brute Force,126000,2
Grafo Escalera,5,10,13,Brute Force,39042,2
Grafo Escalera,6,12,16,Brute Force,45125,2
Grafo Escalera,7,14,19,Brute Force,52875,2
Grafo Escalera,8,16,22,Brute Force,198583,2
Grafo Escalera,9,18,25,Brute Force,214375,2
Grafo Escalera,2,4,4,Brute Force,19334,2
Grafo Escalera,3,6,7,Brute Force,25500,2
Grafo Escalera,4,8,10,Brute Force,52375,2
Grafo Escalera,5,10,13,Brute Force,38792,2
Grafo Escalera,6,12,16,Brute Force,44833,2
Grafo Escalera,7,14,19,Brute Force,53542,2
Grafo Escalera,8,16,22,Brute Force,198416,2
Grafo Escalera,9,18,25,Brute Force,212709,2
Grafo Prisma,3,6,9,Brute Force,183750,3
Grafo Prisma,4,8,12,Brute Force,31500,2
Grafo Prisma,5,10,15,Brute Force,130875,3
Grafo Prisma,6,12,18,Brute Force,45666,2
Grafo Prisma,7,14,21,Brute Force,278250,3
Grafo Prisma,8,16,24,Brute Force,124167,2
Grafo Prisma,9,18,27,Brute Force,441084,3
Grafo Prisma,3,6,9,Brute Force,67208,3
Grafo Prisma,4,8,12,Brute Force,37583,2
Grafo Prisma,5,10,15,Brute Force,135250,3
Grafo Prisma,6,12,18,Brute Force,47042,2
Grafo Prisma,7,14,21,Brute Force,274584,3
Grafo Prisma,8,16,24,Brute Force,140167,2
Grafo Prisma,9,18,27,Brute Force,432792,3
Grafo Prisma,3,6,9,Brute Force,66292,3
Grafo Prisma,4,8,12,Brute Force,31375,2
Grafo Prisma,5,10,15,Brute Force,130458,3
Grafo Prisma,6,12,18,Brute Force,44000,2
Grafo Prisma,7,14,21,Brute Force,275416,3
Grafo Prisma,8,16,24,Brute Force,127125,2
Grafo Prisma,9,18,27,Brute Force,446750,3
Grafo Prisma,3,6,9,Brute Force,66708,3
Grafo Prisma,4,8,12,Brute Force,31000,2
Grafo Prisma,5,10,15,Brute Force,133667,3
Grafo Prisma,6,12,18,Brute Force,46625,2
Grafo Prisma,7,14,21,Brute Force,285458,3
Grafo Prisma,8,16,24,Brute Force,123208,2
Grafo Prisma,9,18,27,Brute Force,437292,3
Grafo Prisma,3,6,9,Brute Force,69000,3
Grafo Prisma,4,8,12,Brute Force,30709,2
Grafo Prisma,5,10,15,Brute Force,131375,3
Grafo Prisma,6,12,18,Brute Force,44541,2
Grafo Prisma,7,14,21,Brute Force,276250,3
Grafo Prisma,8,16,24,Brute Force,121583,2
Grafo Prisma,9,18,27,Brute Force,430791,3
Grafo Prisma,3,6,9,Brute Force,69250,3
Grafo Prisma,4,8,12,Brute Force,30958,2
Grafo Prisma,5,10,15,Brute Force,132750,3
Grafo Prisma,6,12,18,Brute Force,44000,2
Grafo Prisma,7,14,21,Brute Force,271333,3
Grafo Prisma,8,16,24,Brute Force,127958,2
Grafo Prisma,9,18,27,Brute Force,430791,3
Grafo Prisma,3,6,9,Brute Force,67333,3
Grafo Prisma,4,8,12,Brute Force,30583,2
Grafo Prisma,5,10,15,Brute Force,135209,3
Grafo Prisma,6,12,18,Brute Force,44292,2
Grafo Prisma,7,14,21,Brute Force,271167,3
Grafo Prisma,8,16,24,Brute Force,123000,2
Grafo Prisma,9,18,27,Brute Force,424333,3
Grafo Prisma,3,6,9,Brute Force,69334,3
Grafo Prisma,4,8,12,Brute Force,30458,2
Grafo Prisma,5,10,15,Brute Force,130542,3
Grafo Prisma,6,12,18,Brute Force,44041,2
Grafo Prisma,7,14,21,Brute Force,276333,3
Grafo Prisma,8,16,24,Brute Force,123166,2
Grafo Prisma,9,18,27,Brute Force,433458,3
Grafo Prisma,3,6,9,Brute Force,67250,3
Grafo Prisma,4,8,12,Brute Force,31208,2
Grafo Prisma,5,10,15,Brute Force,131834,3
Grafo Prisma,6,12,18,Brute Force,44041,2
Grafo Prisma,7,14,21,Brute Force,277084,3
Grafo Prisma,8,16,24,Brute Force,120750,2
Grafo Prisma,9,18,27,Brute Force,428333,3
Grafo Prisma,3,6,9,Brute Force,67542,3
Grafo Prisma,4,8,12,Brute Force,38125,2
Grafo Prisma,5,10,15,Brute Force,131583,3
Grafo Prisma,6,12,18,Brute Force,43334,2
Grafo Prisma,7,14,21,Brute Force,273334,3
Grafo Prisma,8,16,24,Brute Force,126458,2
Grafo Prisma,9,18,27,Brute Force,433375,3
