graph_type,n,num_nodes,num_edges,algorithm,time_ns,num_colors
Grafo Completo,32,32,496,Greedy,267458,32
Grafo Completo,32,32,496,Welsh-Powell,288208,32
Grafo Completo,33,33,528,Greedy,280250,33
Grafo Completo,33,33,528,Welsh-Powell,305416,33
Grafo Completo,34,34,561,Greedy,297042,34
Grafo Completo,34,34,561,Welsh-Powell,325375,34
Grafo Completo,35,35,595,Greedy,310416,35
Grafo Completo,35,35,595,Welsh-Powell,340250,35
Grafo Completo,36,36,630,Greedy,326000,36
Grafo Completo,36,36,630,Welsh-Powell,357750,36
Grafo Completo,37,37,666,Greedy,348542,37
Grafo Completo,37,37,666,Welsh-Powell,378667,37
Grafo Completo,38,38,703,Greedy,364417,38
Grafo Completo,38,38,703,Welsh-Powell,398708,38
Grafo Completo,39,39,741,Greedy,382833,39
Grafo Completo,39,39,741,Welsh-Powell,416417,39
Grafo Completo,1,1,0,Greedy,2750,1
Grafo Completo,1,1,0,Welsh-Powell,3750,1
Grafo Completo,2,2,1,Greedy,3583,2
Grafo Completo,2,2,1,Welsh-Powell,5541,2
Grafo Completo,3,3,3,Greedy,5208,3
Grafo Completo,3,3,3,Welsh-Powell,7792,3
Grafo Completo,4,4,6,Greedy,7542,4
Grafo Completo,4,4,6,Welsh-Powell,10666,4
Grafo Completo,5,5,10,Greedy,10208,5
Grafo Completo,5,5,10,Welsh-Powell,14208,5
Grafo Completo,6,6,15,Greedy,13167,6
Grafo Completo,6,6,15,Welsh-Powell,18042,6
Grafo Completo,7,7,21,Greedy,17083,7
Grafo Completo,7,7,21,Welsh-Powell,22958,7
Grafo Completo,8,8,28,Greedy,21542,8
Grafo Completo,8,8,28,Welsh-Powell,27875,8
Grafo Completo,9,9,36,Greedy,26000,9
Grafo Completo,9,9,36,Welsh-Powell,32375,9
Grafo Completo,10,10,45,Greedy,31334,10
Grafo Completo,10,10,45,Welsh-Powell,38834,10
Grafo Completo,11,11,55,Greedy,36875,11
Grafo Completo,11,11,55,Welsh-Powell,44916,11
Grafo Completo,12,12,66,Greedy,42584,12
Grafo Completo,12,12,66,Welsh-Powell,51750,12
Grafo Completo,13,13,78,Greedy,49291,13
Grafo Completo,13,13,78,Welsh-Powell,58583,13
Grafo Completo,14,14,91,Greedy,56750,14
Grafo Completo,14,14,91,Welsh-Powell,67916,14
Grafo Completo,15,15,105,Greedy,64250,15
Grafo Completo,15,15,105,Welsh-Powell,76125,15
Grafo Completo,16,16,120,Greedy,71917,16
Grafo Completo,16,16,120,Welsh-Powell,85166,16
Grafo Completo,17,17,136,Greedy,80375,17
Grafo Completo,17,17,136,Welsh-Powell,94083,17
Grafo Completo,18,18,153,Greedy,90209,18
Grafo Completo,18,18,153,Welsh-Powell,104250,18
Grafo Completo,19,19,171,Greedy,99250,19
Grafo Completo,19,19,171,Welsh-Powell,114334,19
Grafo Completo,20,20,190,Greedy,107458,20
Grafo Completo,20,20,190,Welsh-Powell,124083,20
Grafo Completo,21,21,210,Greedy,119084,21
Grafo Completo,21,21,210,Welsh-Powell,136167,21
Grafo Completo,22,22,231,Greedy,130750,22
Grafo Completo,22,22,231,Welsh-Powell,147750,22
Grafo Completo,23,23,253,Greedy,142792,23
Grafo Completo,23,23,253,Welsh-Powell,158583,23
Grafo Completo,24,24,276,Greedy,155708,24
Grafo Completo,24,24,276,Welsh-Powell,172666,24
Grafo Completo,25,25,300,Greedy,166000,25
Grafo Completo,25,25,300,Welsh-Powell,184959,25
Grafo Completo,26,26,325,Greedy,186083,26
Grafo Completo,26,26,325,Welsh-Powell,202042,26
Grafo Completo,27,27,351,Greedy,196417,27
Grafo Completo,27,27,351,Welsh-Powell,213666,27
Grafo Completo,28,28,378,Greedy,206833,28
Grafo Completo,28,28,378,Welsh-Powell,231125,28
Grafo Completo,29,29,406,Greedy,219917,29
Grafo Completo,29,29,406,Welsh-Powell,245708,29
Grafo Completo,30,30,435,Greedy,235041,30
Grafo Completo,30,30,435,Welsh-Powell,257625,30
Grafo Completo,31,31,465,Greedy,252375,31
Grafo Completo,31,31,465,Welsh-Powell,275500,31
Grafo Completo,32,32,496,Greedy,274125,32
Grafo Completo,32,32,496,Welsh-Powell,305167,32
Grafo Completo,33,33,528,Greedy,284458,33
Grafo Completo,33,33,528,Welsh-Powell,309459,33
Grafo Completo,34,34,561,Greedy,300917,34
Grafo Completo,34,34,561,Welsh-Powell,325625,34
Grafo Completo,35,35,595,Greedy,319834,35
Grafo Completo,35,35,595,Welsh-Powell,345750,35
Grafo Completo,36,36,630,Greedy,333542,36
Grafo Completo,36,36,630,Welsh-Powell,374708,36
Grafo Completo,37,37,666,Greedy,353667,37
Grafo Completo,37,37,666,Welsh-Powell,392042,37
Grafo Completo,38,38,703,Greedy,372542,38
Grafo Completo,38,38,703,Welsh-Powell,402833,38
Grafo Completo,39,39,741,Greedy,390792,39
Grafo Completo,39,39,741,Welsh-Powell,422375,39
Grafo Completo,1,1,0,Greedy,3250,1
Grafo Completo,1,1,0,Welsh-Powell,4167,1
Grafo Completo,2,2,1,Greedy,4083,2
Grafo Completo,2,2,1,Welsh-Powell,5708,2
Grafo Completo,3,3,3,Greedy,5458,3
Grafo Completo,3,3,3,Welsh-Powell,7916,3
Grafo Completo,4,4,6,Greedy,7416,4
Grafo Completo,4,4,6,Welsh-Powell,10583,4
Grafo Completo,5,5,10,Greedy,10291,5
Grafo Completo,5,5,10,Welsh-Powell,14167,5
Grafo Completo,6,6,15,Greedy,13334,6
Grafo Completo,6,6,15,Welsh-Powell,17875,6
Grafo Completo,7,7,21,Greedy,17167,7
Grafo Completo,7,7,21,Welsh-Powell,22583,7
Grafo Completo,8,8,28,Greedy,21458,8
Grafo Completo,8,8,28,Welsh-Powell,27333,8
Grafo Completo,9,9,36,Greedy,26084,9
Grafo Completo,9,9,36,Welsh-Powell,32584,9
Grafo Completo,10,10,45,Greedy,31250,10
Grafo Completo,10,10,45,Welsh-Powell,38625,10
Grafo Completo,11,11,55,Greedy,36833,11
Grafo Completo,11,11,55,Welsh-Powell,44583,11
Grafo Completo,12,12,66,Greedy,43084,12
Grafo Completo,12,12,66,Welsh-Powell,51792,12
Grafo Completo,13,13,78,Greedy,49250,13
Grafo Completo,13,13,78,Welsh-Powell,58833,13
Grafo Completo,14,14,91,Greedy,56917,14
Grafo Completo,14,14,91,Welsh-Powell,67500,14
Grafo Completo,15,15,105,Greedy,63834,15
Grafo Completo,15,15,105,Welsh-Powell,75667,15
Grafo Completo,16,16,120,Greedy,71792,16
Grafo Completo,16,16,120,Welsh-Powell,85333,16
Grafo Completo,17,17,136,Greedy,80125,17
Grafo Completo,17,17,136,Welsh-Powell,97417,17
Grafo Completo,18,18,153,Greedy,89500,18
Grafo Completo,18,18,153,Welsh-Powell,106375,18
Grafo Completo,19,19,171,Greedy,98333,19
Grafo Completo,19,19,171,Welsh-Powell,113625,19
Grafo Completo,20,20,190,Greedy,107959,20
Grafo Completo,20,20,190,Welsh-Powell,124125,20
Grafo Completo,21,21,210,Greedy,119167,21
Grafo Completo,21,21,210,Welsh-Powell,135584,21
Grafo Completo,22,22,231,Greedy,129667,22
Grafo Completo,22,22,231,Welsh-Powell,148167,22
Grafo Completo,23,23,253,Greedy,142042,23
Grafo Completo,23,23,253,Welsh-Powell,158625,23
Grafo Completo,24,24,276,Greedy,152750,24
Grafo Completo,24,24,276,Welsh-Powell,172250,24
Grafo Completo,25,25,300,Greedy,164334,25
Grafo Completo,25,25,300,Welsh-Powell,184334,25
Grafo Completo,26,26,325,Greedy,177125,26
Grafo Completo,26,26,325,Welsh-Powell,197917,26
Grafo Completo,27,27,351,Greedy,190916,27
Grafo Completo,27,27,351,Welsh-Powell,212084,27
Grafo Completo,28,28,378,Greedy,202916,28
Grafo Completo,28,28,378,Welsh-Powell,228584,28
Grafo Completo,29,29,406,Greedy,216458,29
Grafo Completo,29,29,406,Welsh-Powell,240750,29
Grafo Completo,30,30,435,Greedy,230583,30
Grafo Completo,30,30,435,Welsh-Powell,256625,30
Grafo Completo,31,31,465,Greedy,246750,31
Grafo Completo,31,31,465,Welsh-Powell,272458,31
Grafo Completo,32,32,496,Greedy,264208,32
Grafo Completo,32,32,496,Welsh-Powell,289167,32
Grafo Completo,33,33,528,Greedy,278625,33
Grafo Completo,33,33,528,Welsh-Powell,304084,33
Grafo Completo,34,34,561,Greedy,297791,34
Grafo Completo,34,34,561,Welsh-Powell,323250,34
Grafo Completo,35,35,595,Greedy,311708,35
Grafo Completo,35,35,595,Welsh-Powell,342916,35
Grafo Completo,36,36,630,Greedy,329666,36
Grafo Completo,36,36,630,Welsh-Powell,359500,36
Grafo Completo,37,37,666,Greedy,346667,37
Grafo Completo,37,37,666,Welsh-Powell,377708,37
Grafo Completo,38,38,703,Greedy,369250,38
Grafo Completo,38,38,703,Welsh-Powell,402458,38
Grafo Completo,39,39,741,Greedy,386792,39
Grafo Completo,39,39,741,Welsh-Powell,419541,39
Grafo Estrella,2,2,1,Greedy,6542,2
Grafo Estrella,2,2,1,Welsh-Powell,7125,2
Grafo Estrella,3,3,2,Greedy,5167,2
Grafo Estrella,3,3,2,Welsh-Powell,7792,2
Grafo Estrella,4,4,3,Greedy,5792,2
Grafo Estrella,4,4,3,Welsh-Powell,8917,2
Grafo Estrella,5,5,4,Greedy,7459,2
Grafo Estrella,5,5,4,Welsh-Powell,11250,2
Grafo Estrella,6,6,5,Greedy,8667,2
Grafo Estrella,6,6,5,Welsh-Powell,12667,2
Grafo Estrella,7,7,6,Greedy,9500,2
Grafo Estrella,7,7,6,Welsh-Powell,14750,2
Grafo Estrella,8,8,7,Greedy,10708,2
Grafo Estrella,8,8,7,Welsh-Powell,16375,2
Grafo Estrella,9,9,8,Greedy,11541,2
Grafo Estrella,9,9,8,Welsh-Powell,18208,2
Grafo Estrella,10,10,9,Greedy,12500,2
Grafo Estrella,10,10,9,Welsh-Powell,19500,2
Grafo Estrella,11,11,10,Greedy,14084,2
Grafo Estrella,11,11,10,Welsh-Powell,22208,2
Grafo Estrella,12,12,11,Greedy,15000,2
Grafo Estrella,12,12,11,Welsh-Powell,24166,2
Grafo Estrella,13,13,12,Greedy,16333,2
Grafo Estrella,13,13,12,Welsh-Powell,26083,2
Grafo Estrella,14,14,13,Greedy,17083,2
Grafo Estrella,14,14,13,Welsh-Powell,27583,2
Grafo Estrella,15,15,14,Greedy,18250,2
Grafo Estrella,15,15,14,Welsh-Powell,29375,2
Grafo Estrella,16,16,15,Greedy,21708,2
Grafo Estrella,16,16,15,Welsh-Powell,32291,2
Grafo Estrella,17,17,16,Greedy,21750,2
Grafo Estrella,17,17,16,Welsh-Powell,33917,2
Grafo Estrella,18,18,17,Greedy,22792,2
Grafo Estrella,18,18,17,Welsh-Powell,36292,2
Grafo Estrella,19,19,18,Greedy,24208,2
Grafo Estrella,19,19,18,Welsh-Powell,37958,2
Grafo Estrella,20,20,19,Greedy,24500,2
Grafo Estrella,20,20,19,Welsh-Powell,39375,2
Grafo Estrella,21,21,20,Greedy,25667,2
Grafo Estrella,21,21,20,Welsh-Powell,41417,2
Grafo Estrella,22,22,21,Greedy,26459,2
Grafo Estrella,22,22,21,Welsh-Powell,43166,2
Grafo Estrella,23,23,22,Greedy,29667,2
Grafo Estrella,23,23,22,Welsh-Powell,53542,2
Grafo Estrella,24,24,23,Greedy,27792,2
Grafo Estrella,24,24,23,Welsh-Powell,47000,2
Grafo Estrella,25,25,24,Greedy,29125,2
Grafo Estrella,25,25,24,Welsh-Powell,48833,2
Grafo Estrella,26,26,25,Greedy,30375,2
Grafo Estrella,26,26,25,Welsh-Powell,50583,2
Grafo Estrella,27,27,26,Greedy,31208,2
Grafo Estrella,27,27,26,Welsh-Powell,52209,2
Grafo Estrella,28,28,27,Greedy,32250,2
Grafo Estrella,28,28,27,Welsh-Powell,54291,2
Grafo Estrella,29,29,28,Greedy,33541,2
Grafo Estrella,29,29,28,Welsh-Powell,55833,2
Grafo Estrella,30,30,29,Greedy,44209,2
Grafo Estrella,30,30,29,Welsh-Powell,57833,2
Grafo Estrella,31,31,30,Greedy,36042,2
Grafo Estrella,31,31,30,Welsh-Powell,59292,2
Grafo Estrella,32,32,31,Greedy,38375,2
Grafo Estrella,32,32,31,Welsh-Powell,62000,2
Grafo Estrella,33,33,32,Greedy,39167,2
Grafo Estrella,33,33,32,Welsh-Powell,63625,2
Grafo Estrella,34,34,33,Greedy,40000,2
Grafo Estrella,34,34,33,Welsh-Powell,64792,2
Grafo Estrella,35,35,34,Greedy,46500,2
Grafo Estrella,35,35,34,Welsh-Powell,76500,2
Grafo Estrella,36,36,35,Greedy,42541,2
Grafo Estrella,36,36,35,Welsh-Powell,186750,2
Grafo Estrella,37,37,36,Greedy,46250,2
Grafo Estrella,37,37,36,Welsh-Powell,74792,2
Grafo Estrella,38,38,37,Greedy,45125,2
Grafo Estrella,38,38,37,Welsh-Powell,74208,2
Grafo Estrella,39,39,38,Greedy,45833,2
Grafo Estrella,39,39,38,Welsh-Powell,74042,2
Grafo Estrella,2,2,1,Greedy,5542,2
Grafo Estrella,2,2,1,Welsh-Powell,7000,2
Grafo Estrella,3,3,2,Greedy,5333,2
Grafo Estrella,3,3,2,Welsh-Powell,17083,2
Grafo Estrella,4,4,3,Greedy,5709,2
Grafo Estrella,4,4,3,Welsh-Powell,8917,2
Grafo Estrella,5,5,4,Greedy,16083,2
Grafo Estrella,5,5,4,Welsh-Powell,11166,2
Grafo Estrella,6,6,5,Greedy,8708,2
Grafo Estrella,6,6,5,Welsh-Powell,12542,2
Grafo Estrella,7,7,6,Greedy,9458,2
Grafo Estrella,7,7,6,Welsh-Powell,14542,2
Grafo Estrella,8,8,7,Greedy,10667,2
Grafo Estrella,8,8,7,Welsh-Powell,16375,2
Grafo Estrella,9,9,8,Greedy,11333,2
Grafo Estrella,9,9,8,Welsh-Powell,18125,2
Grafo Estrella,10,10,9,Greedy,12500,2
Grafo Estrella,10,10,9,Welsh-Powell,19625,2
Grafo Estrella,11,11,10,Greedy,14667,2
Grafo Estrella,11,11,10,Welsh-Powell,21958,2
Grafo Estrella,12,12,11,Greedy,15292,2
Grafo Estrella,12,12,11,Welsh-Powell,24125,2
Grafo Estrella,13,13,12,Greedy,16292,2
Grafo Estrella,13,13,12,Welsh-Powell,25833,2
Grafo Estrella,14,14,13,Greedy,17208,2
Grafo Estrella,14,14,13,Welsh-Powell,27625,2
Grafo Estrella,15,15,14,Greedy,18750,2
Grafo Estrella,15,15,14,Welsh-Powell,29334,2
Grafo Estrella,16,16,15,Greedy,23625,2
Grafo Estrella,16,16,15,Welsh-Powell,32417,2
Grafo Estrella,17,17,16,Greedy,22083,2
Grafo Estrella,17,17,16,Welsh-Powell,34542,2
Grafo Estrella,18,18,17,Greedy,23167,2
Grafo Estrella,18,18,17,Welsh-Powell,39042,2
Grafo Estrella,19,19,18,Greedy,24125,2
Grafo Estrella,19,19,18,Welsh-Powell,37875,2
Grafo Estrella,20,20,19,Greedy,24875,2
Grafo Estrella,20,20,19,Welsh-Powell,39333,2
Grafo Estrella,21,21,20,Greedy,25833,2
Grafo Estrella,21,21,20,Welsh-Powell,41500,2
Grafo Estrella,22,22,21,Greedy,26958,2
Grafo Estrella,22,22,21,Welsh-Powell,43084,2
Grafo Estrella,23,23,22,Greedy,27583,2
Grafo Estrella,23,23,22,Welsh-Powell,44625,2
Grafo Estrella,24,24,23,Greedy,28625,2
Grafo Estrella,24,24,23,Welsh-Powell,46833,2
Grafo Estrella,25,25,24,Greedy,29500,2
Grafo Estrella,25,25,24,Welsh-Powell,48500,2
Grafo Estrella,26,26,25,Greedy,31041,2
Grafo Estrella,26,26,25,Welsh-Powell,51000,2
Grafo Estrella,27,27,26,Greedy,32041,2
Grafo Estrella,27,27,26,Welsh-Powell,52583,2
Grafo Estrella,28,28,27,Greedy,33292,2
Grafo Estrella,28,28,27,Welsh-Powell,53958,2
Grafo Estrella,29,29,28,Greedy,34916,2
Grafo Estrella,29,29,28,Welsh-Powell,55750,2
Grafo Estrella,30,30,29,Greedy,35250,2
Grafo Estrella,30,30,29,Welsh-Powell,58041,2
Grafo Estrella,31,31,30,Greedy,36459,2
Grafo Estrella,31,31,30,Welsh-Powell,59333,2
Grafo Estrella,32,32,31,Greedy,39375,2
Grafo Estrella,32,32,31,Welsh-Powell,62125,2
Grafo Estrella,33,33,32,Greedy,39875,2
Grafo Estrella,33,33,32,Welsh-Powell,62833,2
Grafo Estrella,34,34,33,Greedy,40667,2
Grafo Estrella,34,34,33,Welsh-Powell,64500,2
Grafo Estrella,35,35,34,Greedy,41959,2
Grafo Estrella,35,35,34,Welsh-Powell,66791,2
Grafo Estrella,36,36,35,Greedy,42833,2
Grafo Estrella,36,36,35,Welsh-Powell,71875,2
Grafo Estrella,37,37,36,Greedy,43791,2
Grafo Estrella,37,37,36,Welsh-Powell,70958,2
Grafo Estrella,38,38,37,Greedy,44583,2
Grafo Estrella,38,38,37,Welsh-Powell,72458,2
Grafo Estrella,39,39,38,Greedy,46167,2
Grafo Estrella,39,39,38,Welsh-Powell,74708,2
Grafo Estrella,2,2,1,Greedy,5292,2
Grafo Estrella,2,2,1,Welsh-Powell,7083,2
Grafo Estrella,3,3,2,Greedy,5334,2
Grafo Estrella,3,3,2,Welsh-Powell,7375,2
Grafo Estrella,4,4,3,Greedy,5875,2
Grafo Estrella,4,4,3,Welsh-Powell,8791,2
Grafo Estrella,5,5,4,Greedy,7250,2
Grafo Estrella,5,5,4,Welsh-Powell,10792,2
Grafo Estrella,6,6,5,Greedy,8292,2
Grafo Estrella,6,6,5,Welsh-Powell,12583,2
Grafo Estrella,7,7,6,Greedy,9375,2
Grafo Estrella,7,7,6,Welsh-Powell,14500,2
Grafo Estrella,8,8,7,Greedy,10667,2
Grafo Estrella,8,8,7,Welsh-Powell,16583,2
Grafo Estrella,9,9,8,Greedy,11583,2
Grafo Estrella,9,9,8,Welsh-Powell,17833,2
Grafo Estrella,10,10,9,Greedy,12458,2
Grafo Estrella,10,10,9,Welsh-Powell,19791,2
Grafo Estrella,11,11,10,Greedy,15125,2
Grafo Estrella,11,11,10,Welsh-Powell,21834,2
Grafo Estrella,12,12,11,Greedy,15250,2
Grafo Estrella,12,12,11,Welsh-Powell,23917,2
Grafo Estrella,13,13,12,Greedy,16209,2
Grafo Estrella,13,13,12,Welsh-Powell,25750,2
Grafo Estrella,14,14,13,Greedy,17000,2
Grafo Estrella,14,14,13,Welsh-Powell,27375,2
Grafo Estrella,15,15,14,Greedy,18250,2
Grafo Estrella,15,15,14,Welsh-Powell,29125,2
Grafo Estrella,16,16,15,Greedy,20875,2
Grafo Estrella,16,16,15,Welsh-Powell,31958,2
Grafo Estrella,17,17,16,Greedy,21292,2
Grafo Estrella,17,17,16,Welsh-Powell,33833,2
Grafo Estrella,18,18,17,Greedy,22791,2
Grafo Estrella,18,18,17,Welsh-Powell,35792,2
Grafo Estrella,19,19,18,Greedy,23625,2
Grafo Estrella,19,19,18,Welsh-Powell,37458,2
Grafo Estrella,20,20,19,Greedy,24166,2
Grafo Estrella,20,20,19,Welsh-Powell,39042,2
Grafo Estrella,21,21,20,Greedy,25333,2
Grafo Estrella,21,21,20,Welsh-Powell,40708,2
Grafo Estrella,22,22,21,Greedy,26333,2
Grafo Estrella,22,22,21,Welsh-Powell,42500,2
Grafo Estrella,23,23,22,Greedy,26875,2
Grafo Estrella,23,23,22,Welsh-Powell,44417,2
Grafo Estrella,24,24,23,Greedy,28458,2
Grafo Estrella,24,24,23,Welsh-Powell,46458,2
Grafo Estrella,25,25,24,Greedy,32375,2
Grafo Estrella,25,25,24,Welsh-Powell,48250,2
Grafo Estrella,26,26,25,Greedy,31042,2
Grafo Estrella,26,26,25,Welsh-Powell,50208,2
Grafo Estrella,27,27,26,Greedy,31583,2
Grafo Estrella,27,27,26,Welsh-Powell,52000,2
Grafo Estrella,28,28,27,Greedy,32833,2
Grafo Estrella,28,28,27,Welsh-Powell,54583,2
Grafo Estrella,29,29,28,Greedy,34042,2
Grafo Estrella,29,29,28,Welsh-Powell,55791,2
Grafo Estrella,30,30,29,Greedy,35584,2
Grafo Estrella,30,30,29,Welsh-Powell,58041,2
Grafo Estrella,31,31,30,Greedy,36375,2
Grafo Estrella,31,31,30,Welsh-Powell,59375,2
Grafo Estrella,32,32,31,Greedy,38333,2
Grafo Estrella,32,32,31,Welsh-Powell,62041,2
Grafo Estrella,33,33,32,Greedy,38917,2
Grafo Estrella,33,33,32,Welsh-Powell,63167,2
Grafo Estrella,34,34,33,Greedy,39917,2
Grafo Estrella,34,34,33,Welsh-Powell,65417,2
Grafo Estrella,35,35,34,Greedy,41084,2
Grafo Estrella,35,35,34,Welsh-Powell,67000,2
Grafo Estrella,36,36,35,Greedy,42292,2
Grafo Estrella,36,36,35,Welsh-Powell,68291,2
Grafo Estrella,37,37,36,Greedy,42666,2
Grafo Estrella,37,37,36,Welsh-Powell,70125,2
Grafo Estrella,38,38,37,Greedy,44458,2
Grafo Estrella,38,38,37,Welsh-Powell,72791,2
Grafo Estrella,39,39,38,Greedy,45333,2
Grafo Estrella,39,39,38,Welsh-Powell,74584,2
Grafo Estrella,2,2,1,Greedy,4792,2
Grafo Estrella,2,2,1,Welsh-Powell,6333,2
Grafo Estrella,3,3,2,Greedy,4875,2
Grafo Estrella,3,3,2,Welsh-Powell,7125,2
Grafo Estrella,4,4,3,Greedy,5541,2
Grafo Estrella,4,4,3,Welsh-Powell,8583,2
Grafo Estrella,5,5,4,Greedy,7083,2
Grafo Estrella,5,5,4,Welsh-Powell,10833,2
Grafo Estrella,6,6,5,Greedy,8459,2
Grafo Estrella,6,6,5,Welsh-Powell,12417,2
Grafo Estrella,7,7,6,Greedy,9333,2
Grafo Estrella,7,7,6,Welsh-Powell,14542,2
Grafo Estrella,8,8,7,Greedy,10458,2
Grafo Estrella,8,8,7,Welsh-Powell,16250,2
Grafo Estrella,9,9,8,Greedy,11459,2
Grafo Estrella,9,9,8,Welsh-Powell,17959,2
Grafo Estrella,10,10,9,Greedy,12583,2
Grafo Estrella,10,10,9,Welsh-Powell,19667,2
Grafo Estrella,11,11,10,Greedy,13958,2
Grafo Estrella,11,11,10,Welsh-Powell,22167,2
Grafo Estrella,12,12,11,Greedy,15000,2
Grafo Estrella,12,12,11,Welsh-Powell,23916,2
Grafo Estrella,13,13,12,Greedy,16041,2
Grafo Estrella,13,13,12,Welsh-Powell,25834,2
Grafo Estrella,14,14,13,Greedy,17000,2
Grafo Estrella,14,14,13,Welsh-Powell,27666,2
Grafo Estrella,15,15,14,Greedy,18125,2
Grafo Estrella,15,15,14,Welsh-Powell,28917,2
Grafo Estrella,16,16,15,Greedy,20583,2
Grafo Estrella,16,16,15,Welsh-Powell,31792,2
Grafo Estrella,17,17,16,Greedy,21792,2
Grafo Estrella,17,17,16,Welsh-Powell,33625,2
Grafo Estrella,18,18,17,Greedy,22666,2
Grafo Estrella,18,18,17,Welsh-Powell,36250,2
Grafo Estrella,19,19,18,Greedy,23583,2
Grafo Estrella,19,19,18,Welsh-Powell,37416,2
Grafo Estrella,20,20,19,Greedy,24625,2
Grafo Estrella,20,20,19,Welsh-Powell,39459,2
Grafo Estrella,21,21,20,Greedy,26125,2
Grafo Estrella,21,21,20,Welsh-Powell,41375,2
Grafo Estrella,22,22,21,Greedy,26500,2
Grafo Estrella,22,22,21,Welsh-Powell,42666,2
Grafo Estrella,23,23,22,Greedy,27250,2
Grafo Estrella,23,23,22,Welsh-Powell,44333,2
Grafo Estrella,24,24,23,Greedy,28667,2
Grafo Estrella,24,24,23,Welsh-Powell,46792,2
Grafo Estrella,25,25,24,Greedy,29833,2
Grafo Estrella,25,25,24,Welsh-Powell,51500,2
Grafo Estrella,26,26,25,Greedy,50125,2
Grafo Estrella,26,26,25,Welsh-Powell,51083,2
Grafo Estrella,27,27,26,Greedy,32042,2
Grafo Estrella,27,27,26,Welsh-Powell,52792,2
Grafo Estrella,28,28,27,Greedy,32834,2
Grafo Estrella,28,28,27,Welsh-Powell,54375,2
Grafo Estrella,29,29,28,Greedy,35083,2
Grafo Estrella,29,29,28,Welsh-Powell,56583,2
Grafo Estrella,30,30,29,Greedy,35542,2
Grafo Estrella,30,30,29,Welsh-Powell,57875,2
Grafo Estrella,31,31,30,Greedy,36625,2
Grafo Estrella,31,31,30,Welsh-Powell,59459,2
Grafo Estrella,32,32,31,Greedy,39000,2
Grafo Estrella,32,32,31,Welsh-Powell,62583,2
Grafo Estrella,33,33,32,Greedy,39916,2
Grafo Estrella,33,33,32,Welsh-Powell,64541,2
Grafo Estrella,34,34,33,Greedy,41208,2
Grafo Estrella,34,34,33,Welsh-Powell,65250,2
Grafo Estrella,35,35,34,Greedy,41916,2
Grafo Estrella,35,35,34,Welsh-Powell,66500,2
Grafo Estrella,36,36,35,Greedy,42875,2
Grafo Estrella,36,36,35,Welsh-Powell,69583,2
Grafo Estrella,37,37,36,Greedy,43875,2
Grafo Estrella,37,37,36,Welsh-Powell,71041,2
Grafo Estrella,38,38,37,Greedy,44542,2
Grafo Estrella,38,38,37,Welsh-Powell,72291,2
Grafo Estrella,39,39,38,Greedy,47083,2
Grafo Estrella,39,39,38,Welsh-Powell,74916,2
Grafo Estrella,2,2,1,Greedy,4083,2
Grafo Estrella,2,2,1,Welsh-Powell,5708,2
Grafo Estrella,3,3,2,Greedy,4584,2
Grafo Estrella,3,3,2,Welsh-Powell,7000,2
Grafo Estrella,4,4,3,Greedy,5625,2
Grafo Estrella,4,4,3,Welsh-Powell,8667,2
Grafo Estrella,5,5,4,Greedy,6959,2
Grafo Estrella,5,5,4,Welsh-Powell,10709,2
Grafo Estrella,6,6,5,Greedy,8167,2
Grafo Estrella,6,6,5,Welsh-Powell,12334,2
Grafo Estrella,7,7,6,Greedy,9208,2
Grafo Estrella,7,7,6,Welsh-Powell,14500,2
Grafo Estrella,8,8,7,Greedy,10375,2
Grafo Estrella,8,8,7,Welsh-Powell,16084,2
Grafo Estrella,9,9,8,Greedy,11458,2
Grafo Estrella,9,9,8,Welsh-Powell,17916,2
Grafo Estrella,10,10,9,Greedy,12250,2
Grafo Estrella,10,10,9,Welsh-Powell,19625,2
Grafo Estrella,11,11,10,Greedy,14000,2
Grafo Estrella,11,11,10,Welsh-Powell,22000,2
Grafo Estrella,12,12,11,Greedy,15125,2
Grafo Estrella,12,12,11,Welsh-Powell,23750,2
Grafo Estrella,13,13,12,Greedy,16375,2
Grafo Estrella,13,13,12,Welsh-Powell,25875,2
Grafo Estrella,14,14,13,Greedy,17083,2
Grafo Estrella,14,14,13,Welsh-Powell,27250,2
Grafo Estrella,15,15,14,Greedy,18084,2
Grafo Estrella,15,15,14,Welsh-Powell,29291,2
Grafo Estrella,16,16,15,Greedy,20541,2
Grafo Estrella,16,16,15,Welsh-Powell,31500,2
Grafo Estrella,17,17,16,Greedy,21292,2
Grafo Estrella,17,17,16,Welsh-Powell,33583,2
Grafo Estrella,18,18,17,Greedy,22917,2
Grafo Estrella,18,18,17,Welsh-Powell,35583,2
Grafo Estrella,19,19,18,Greedy,23417,2
Grafo Estrella,19,19,18,Welsh-Powell,37292,2
Grafo Estrella,20,20,19,Greedy,24417,2
Grafo Estrella,20,20,19,Welsh-Powell,39250,2
Grafo Estrella,21,21,20,Greedy,25708,2
Grafo Estrella,21,21,20,Welsh-Powell,41250,2
Grafo Estrella,22,22,21,Greedy,26458,2
Grafo Estrella,22,22,21,Welsh-Powell,43000,2
Grafo Estrella,23,23,22,Greedy,27125,2
Grafo Estrella,23,23,22,Welsh-Powell,44333,2
Grafo Estrella,24,24,23,Greedy,28291,2
Grafo Estrella,24,24,23,Welsh-Powell,46625,2
Grafo Estrella,25,25,24,Greedy,29333,2
